(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		Group_635 (346 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Group_489 (346 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Component#18_001 (287 verts)	-1	True	False	True	3	[Material12 (UnityEngine.Material)] [steps (UnityEngine.Material)] [Material13 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 5x4 times]
		Group_476 (346 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Component#16_003 (81 verts)	-1	True	False	True	4	[thingtop2 (UnityEngine.Material)] [_2 (UnityEngine.Material)] [_2 (UnityEngine.Material)] [skp_front_default (UnityEngine.Material)] [Material2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 62x48 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Group_129 (446 verts)	-1	True	False	True	3	[_Black_ (UnityEngine.Material)] [_Silver_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		House_4_lod_1 (5149 verts)	-1	True	False	True	1	[House_4 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Group_643 (448 verts)	-1	True	False	True	3	[_Black_ (UnityEngine.Material)] [_Silver_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		jetway bridge3#1_002 (95 verts)	-1	True	True	True	3	[_Blue Glass_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] [_Silver_ (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x2 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Group_285 (346 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		jetway wheels1_006 (291 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x3 times]
		Group_642 (346 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Component#11_003 (58 verts)	-1	True	False	True	4	[Material8 (UnityEngine.Material)] [thingtop3 (UnityEngine.Material)] [skp_front_default (UnityEngine.Material)] [_4 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 6x1 times]
		House_3_lod_1 (5675 verts)	-1	True	False	True	1	[House_3 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		House_4_lod_2 (1588 verts)	-1	True	False	True	1	[House_4 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		House_3_lod_2 (940 verts)	-1	True	False	True	1	[House_3 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x0 times]
		House_4_lod_1 (5149 verts)	-1	True	False	True	1	[House_4 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Group_645 (346 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		jetway bridge1#1_008 (875 verts)	-1	True	True	True	3	[_Silver_ (UnityEngine.Material)] [_Blue Glass_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 8x6 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Group_268 (161 verts)	-1	True	False	True	2	[_Gray Glass_2 (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		jetway wheels1_008 (291 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x3 times]
		jetway gate #2_022 (2329 verts)	-1	True	False	True	4	[_Silver_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] [Translucent_Glass_Tinted (UnityEngine.Material)] [_Gray Glass_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2654x1446 times]
		jetway wheels2_004 (276 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x3 times]
		Component#14_007 (56 verts)	-1	True	False	True	2	[_2#1 (UnityEngine.Material)] [Material2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 18x0 times]
		jetway bridge3#1_001 (95 verts)	-1	True	True	True	3	[_Blue Glass_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] [_Silver_ (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x2 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Group_613 (346 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		jetway wheels1_010 (293 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x3 times]
		Group_122 (161 verts)	-1	True	False	True	2	[_Gray Glass_2 (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		jetway bridge3_009 (95 verts)	-1	True	True	True	3	[_Blue Glass_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] [_Silver_ (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x2 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Group_500 (446 verts)	-1	True	False	True	3	[_Black_ (UnityEngine.Material)] [_Silver_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		jetway bridge2_007 (121 verts)	-1	True	True	True	3	[_Silver_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] [_Blue Glass_ (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 7x1 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Group_617 (448 verts)	-1	True	False	True	3	[_Black_ (UnityEngine.Material)] [_Silver_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Component#16_001 (81 verts)	-1	True	False	True	4	[thingtop2 (UnityEngine.Material)] [_2 (UnityEngine.Material)] [_2 (UnityEngine.Material)] [skp_front_default (UnityEngine.Material)] [Material2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 62x48 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Component#11_001 (58 verts)	-1	True	False	True	4	[Material8 (UnityEngine.Material)] [thingtop3 (UnityEngine.Material)] [skp_front_default (UnityEngine.Material)] [_4 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 6x1 times]
		Component#21_003 (4 verts)	-1	True	False	True	1	[_9#3 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		jetway wheels2_006 (272 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x3 times]
		Component#14_008 (56 verts)	-1	True	False	True	2	[_2#1 (UnityEngine.Material)] [Material2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 18x0 times]
		Group_269 (161 verts)	-1	True	False	True	2	[_Gray Glass_2 (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Group_140 (346 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Group_637 (448 verts)	-1	True	False	True	3	[_Black_ (UnityEngine.Material)] [_Silver_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Group_619 (346 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Group_507 (448 verts)	-1	True	False	True	3	[_Black_ (UnityEngine.Material)] [_Silver_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		House_3_lod_0 (7312 verts)	-1	True	False	True	1	[House_3 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Group_142 (161 verts)	-1	True	False	True	2	[_Gray Glass_2 (UnityEngine.Material)] [skp_front_default (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		jetway bridge3_011 (95 verts)	-1	True	True	True	3	[_Blue Glass_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] [_Silver_ (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x2 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		jetway bridge 4_027 (240 verts)	-1	True	True	True	3	[_Blue Glass_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] [_Silver_ (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 9x9 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		House_4_lod_0 (8241 verts)	-1	True	False	True	1	[House_4 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		House_4_lod_2 (1588 verts)	-1	True	False	True	1	[House_4 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Group_121 (161 verts)	-1	True	False	True	2	[_Gray Glass_2 (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		jetway bridge1#1_014 (879 verts)	-1	True	True	True	3	[_Silver_ (UnityEngine.Material)] [_Blue Glass_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 8x6 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		jetway bridge 4_019 (240 verts)	-1	True	True	True	3	[_Blue Glass_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] [_Silver_ (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 9x9 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Group_513 (446 verts)	-1	True	False	True	3	[_Black_ (UnityEngine.Material)] [_Silver_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		jetway wheels2_002 (276 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x3 times]
		jetway gate #2_016 (2329 verts)	-1	True	False	True	4	[_Silver_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] [Translucent_Glass_Tinted (UnityEngine.Material)] [_Gray Glass_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2654x1446 times]
		House_2_lod_2 (1167 verts)	-1	True	False	True	1	[House_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		House_2_lod_0 (7169 verts)	-1	True	False	True	1	[House_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		House_2_lod_1 (4606 verts)	-1	True	False	True	1	[House_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Component#11_007 (58 verts)	-1	True	False	True	4	[Material8 (UnityEngine.Material)] [thingtop3 (UnityEngine.Material)] [skp_front_default (UnityEngine.Material)] [_4 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 6x1 times]
		House_2_lod_2 (1167 verts)	-1	True	False	True	1	[House_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		House_2_lod_0 (7169 verts)	-1	True	False	True	1	[House_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Group_385 (346 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		House_2_lod_1 (4606 verts)	-1	True	False	True	1	[House_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		jetway parts_005 (836 verts)	-1	True	False	True	7	[_Gray_ (UnityEngine.Material)] [_DarkGray_ (UnityEngine.Material)] [Translucent_Glass_Tinted (UnityEngine.Material)] [White (UnityEngine.Material)] [_DimGray_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] [Yellow (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x3 times]
		Component#14_004 (56 verts)	-1	True	False	True	2	[_2#1 (UnityEngine.Material)] [Material2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 18x0 times]
		Group_113 (346 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		House_2_lod_2 (1167 verts)	-1	True	False	True	1	[House_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		House_3_lod_1 (5675 verts)	-1	True	False	True	1	[House_3 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		jetway parts_009 (846 verts)	-1	True	False	True	7	[_Gray_ (UnityEngine.Material)] [_DarkGray_ (UnityEngine.Material)] [Translucent_Glass_Tinted (UnityEngine.Material)] [White (UnityEngine.Material)] [_DimGray_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] [Yellow (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x3 times]
		House_3_lod_2 (940 verts)	-1	True	False	True	1	[House_3 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x0 times]
		Group_502 (346 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Group_124 (161 verts)	-1	True	False	True	2	[_Gray Glass_2 (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		House_3_lod_0 (7312 verts)	-1	True	False	True	1	[House_3 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		jetway bridge1#1_003 (879 verts)	-1	True	True	True	3	[_Silver_ (UnityEngine.Material)] [_Blue Glass_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 8x6 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		House_2_lod_1 (4606 verts)	-1	True	False	True	1	[House_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		jetway bridge5#1_009 (336 verts)	-1	True	False	True	2	[_Blue Glass_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 14x9 times]
		House_3_lod_2 (940 verts)	-1	True	False	True	1	[House_3 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x0 times]
		Group_131 (346 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		House_2_lod_0 (7169 verts)	-1	True	False	True	1	[House_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		House_2_lod_2 (1167 verts)	-1	True	False	True	1	[House_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		House_2_lod_0 (7169 verts)	-1	True	False	True	1	[House_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		House_2_lod_1 (4606 verts)	-1	True	False	True	1	[House_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Group_626 (346 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		House_2_lod_0 (7169 verts)	-1	True	False	True	1	[House_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		House_2_lod_2 (1167 verts)	-1	True	False	True	1	[House_2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		House_3_lod_0 (7312 verts)	-1	True	False	True	1	[House_3 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		jetway bridge 4_001 (240 verts)	-1	True	True	True	3	[_Blue Glass_ (UnityEngine.Material)] [Metal_Aluminum_Anodized (UnityEngine.Material)] [_Silver_ (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 9x9 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		jetway wheels2_012 (272 verts)	-1	True	False	True	1	[Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x3 times]
		House_3_lod_2 (940 verts)	-1	True	False	True	1	[House_3 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x0 times]
		House_3_lod_1 (5675 verts)	-1	True	False	True	1	[House_3 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
